timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1604260444279,1,home-9,304,Not Modified,Thread Group 1-1,,true,,204,484,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1604260444279,0,home-10,304,Not Modified,Thread Group 1-1,,true,,204,488,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1604260444280,0,home-11,304,Not Modified,Thread Group 1-1,,true,,204,480,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1604260444280,0,home-12,304,Not Modified,Thread Group 1-1,,true,,204,472,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1604260444280,1,home-13,304,Not Modified,Thread Group 1-1,,true,,205,497,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1604260444280,1,home-14,304,Not Modified,Thread Group 1-1,,true,,205,496,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1604260444281,1,home-15,304,Not Modified,Thread Group 1-1,,true,,205,502,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1604260444281,0,home-16,304,Not Modified,Thread Group 1-1,,true,,205,493,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,0,0,0
1604260444281,3,home-17,304,Not Modified,Thread Group 1-1,,true,,245,528,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,0
1604260444282,0,home-18,304,Not Modified,Thread Group 1-1,,true,,205,486,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1604260444282,125,home-19,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,62
1604260444282,63,home-20,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/2fa808609fde06076e7121ee7861fbf6.jpg?d=identicon,0,0,0
1604260444425,123,home,200,OK,Thread Group 1-1,text,true,,39227,10051,1,1,http://localhost/blog/,50,0,0
1604260444425,50,home-0,200,OK,Thread Group 1-1,text,true,,24796,368,1,1,http://localhost/blog/,50,0,0
1604260444479,1,home-1,304,Not Modified,Thread Group 1-1,,true,,205,476,1,1,http://localhost/blog/Content/Auto/Global.css,0,0,0
1604260444479,65,home-2,200,OK,Thread Group 1-1,text,true,,10090,457,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",54,0,0
1604260444479,1,home-3,304,Not Modified,Thread Group 1-1,,true,,205,490,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,0,0,0
1604260444479,1,home-4,304,Not Modified,Thread Group 1-1,,true,,205,487,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1604260444479,2,home-5,304,Not Modified,Thread Group 1-1,,true,,205,496,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,0,0,1
1604260444479,2,home-6,304,Not Modified,Thread Group 1-1,,true,,205,504,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,1
1604260444480,2,home-7,304,Not Modified,Thread Group 1-1,,true,,276,410,1,1,http://localhost/blog/en-us.res.axd,0,0,0
1604260444480,1,home-8,304,Not Modified,Thread Group 1-1,,true,,204,487,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1604260444480,1,home-9,304,Not Modified,Thread Group 1-1,,true,,204,484,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1604260444481,2,home-10,304,Not Modified,Thread Group 1-1,,true,,204,488,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1604260444481,1,home-11,304,Not Modified,Thread Group 1-1,,true,,204,480,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1604260444481,1,home-12,304,Not Modified,Thread Group 1-1,,true,,204,472,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1604260444481,1,home-13,304,Not Modified,Thread Group 1-1,,true,,205,497,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1604260444482,1,home-14,304,Not Modified,Thread Group 1-1,,true,,205,496,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1604260444482,2,home-15,304,Not Modified,Thread Group 1-1,,true,,205,502,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1604260444483,1,home-16,304,Not Modified,Thread Group 1-1,,true,,205,493,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,0,0,0
1604260444483,3,home-17,304,Not Modified,Thread Group 1-1,,true,,245,528,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,1
1604260444483,1,home-18,304,Not Modified,Thread Group 1-1,,true,,205,486,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1604260444484,64,home-19,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1604260444484,64,home-20,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/2fa808609fde06076e7121ee7861fbf6.jpg?d=identicon,0,0,0
1604260444571,114,home,200,OK,Thread Group 1-1,text,true,,39227,10051,1,1,http://localhost/blog/,42,0,0
1604260444571,43,home-0,200,OK,Thread Group 1-1,text,true,,24796,368,1,1,http://localhost/blog/,42,0,0
1604260444617,1,home-1,304,Not Modified,Thread Group 1-1,,true,,205,476,1,1,http://localhost/blog/Content/Auto/Global.css,0,0,0
1604260444617,61,home-2,200,OK,Thread Group 1-1,text,true,,10090,457,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",54,0,0
1604260444617,1,home-3,304,Not Modified,Thread Group 1-1,,true,,205,490,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,0,0,0
1604260444617,1,home-4,304,Not Modified,Thread Group 1-1,,true,,205,487,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1604260444617,1,home-5,304,Not Modified,Thread Group 1-1,,true,,205,496,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1604260444617,1,home-6,304,Not Modified,Thread Group 1-1,,true,,205,504,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1604260444618,3,home-7,304,Not Modified,Thread Group 1-1,,true,,276,410,1,1,http://localhost/blog/en-us.res.axd,0,0,0
1604260444618,1,home-8,304,Not Modified,Thread Group 1-1,,true,,204,487,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1604260444618,1,home-9,304,Not Modified,Thread Group 1-1,,true,,204,484,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1604260444618,1,home-10,304,Not Modified,Thread Group 1-1,,true,,204,488,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1604260444619,0,home-11,304,Not Modified,Thread Group 1-1,,true,,204,480,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1604260444619,1,home-12,304,Not Modified,Thread Group 1-1,,true,,204,472,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1604260444619,1,home-13,304,Not Modified,Thread Group 1-1,,true,,205,497,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1604260444619,1,home-14,304,Not Modified,Thread Group 1-1,,true,,205,496,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1604260444619,1,home-15,304,Not Modified,Thread Group 1-1,,true,,205,502,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1604260444620,1,home-16,304,Not Modified,Thread Group 1-1,,true,,205,493,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,0,0,0
1604260444620,2,home-17,304,Not Modified,Thread Group 1-1,,true,,245,528,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,0
1604260444620,1,home-18,304,Not Modified,Thread Group 1-1,,true,,205,486,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1604260444620,64,home-19,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1604260444621,64,home-20,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/2fa808609fde06076e7121ee7861fbf6.jpg?d=identicon,0,0,0
1604260444699,115,home,200,OK,Thread Group 1-1,text,true,,39227,10051,1,1,http://localhost/blog/,42,0,0
1604260444699,42,home-0,200,OK,Thread Group 1-1,text,true,,24796,368,1,1,http://localhost/blog/,42,0,0
1604260444745,1,home-1,304,Not Modified,Thread Group 1-1,,true,,205,476,1,1,http://localhost/blog/Content/Auto/Global.css,0,0,0
1604260444745,61,home-2,200,OK,Thread Group 1-1,text,true,,10090,457,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",57,0,0
1604260444745,2,home-3,304,Not Modified,Thread Group 1-1,,true,,205,490,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,0,0,1
1604260444745,2,home-4,304,Not Modified,Thread Group 1-1,,true,,205,487,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,1
1604260444745,1,home-5,304,Not Modified,Thread Group 1-1,,true,,205,496,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1604260444745,1,home-6,304,Not Modified,Thread Group 1-1,,true,,205,504,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1604260444746,3,home-7,304,Not Modified,Thread Group 1-1,,true,,276,410,1,1,http://localhost/blog/en-us.res.axd,0,0,0
1604260444746,1,home-8,304,Not Modified,Thread Group 1-1,,true,,204,487,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1604260444746,1,home-9,304,Not Modified,Thread Group 1-1,,true,,204,484,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1604260444747,1,home-10,304,Not Modified,Thread Group 1-1,,true,,204,488,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1604260444747,1,home-11,304,Not Modified,Thread Group 1-1,,true,,204,480,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1604260444747,1,home-12,304,Not Modified,Thread Group 1-1,,true,,204,472,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1604260444748,0,home-13,304,Not Modified,Thread Group 1-1,,true,,205,497,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1604260444748,2,home-14,304,Not Modified,Thread Group 1-1,,true,,205,496,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1604260444748,3,home-15,304,Not Modified,Thread Group 1-1,,true,,205,502,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,2
